review_uid,destination,pool,stars,text_clean,aspecto,label
gm_0ea109a6c41b06f1,Museo Tumbas Reales del Señor de Sipán,B_minado,3,"El lugar es fresco y agradable por dentro a pesar de que está muy cerrado y oscuro, pero no dejan entrar con cámaras o celulares, hay personas a las que nos gustaría llevarnos una foto de recuerdo, además los guapos son muy desatentos pero si el lugar es interesante y bonito",gastronomia,ausente
gm_7758fab4aa19e3aa,Museo Tumbas Reales del Señor de Sipán,B_minado,3,"El museo muy interesante ,distribuido,le pongo 3 estrellas por el servicio de guiado,tu no puedes estar dando información a personas de diferentes sitios que van a saber sobre este importante descubrimiento y estar pendiente de llamadas en el móvil,el guiado tiene que ser dado a personas profesionales en lo suyo que sepan que la información y el tiempo que nos brindan esta siendo cobrado,me vine desilusionado con la guía y por lo tanto no bien, sean profesionales en su trabajo, muy diferente a las ciudades del sur,de verdad tienen que preparar a sus guias",gastronomia,ausente
gm_a9671ab18128b6ee,Museo Tumbas Reales del Señor de Sipán,B_minado,1,"De qué sirve venir de tan lejos para que te digan que no se permite tomar fotografías, y te dicen bueno imprimalo en su mente y que se quede en su memoria, malísimo, es como uno viaje hasta Egipto y no le puedas tomar foto a las pirámides, muy mal!",gastronomia,ausente
gm_a6e2482fc0c09050,Museo Tumbas Reales del Señor de Sipán,B_minado,5,"El museo de las tumbas reales es muy bonito, antes de ingresar deben dejar sus cosas en la parte baja ya que no permiten ingresar celulares ni cámaras para tomar fotos o videos. El guiado dentro del museo está 30 soles, si conocen algo de la cultura mochica tal vez no sea necesario el guiado, ya que las personas que hacen el guiado les hace pasar muy rápido y no les permite disfrutar de todas las cerámicas, vestimenta del señor de sipan, los lugares, su cosmovisión, los entierros, los trabajos en orfebrería, sus actividades económicas, etc. Si son varias personas podrían juntarse y pagar el guiado de 30 soles, sino vayan tranquilo y disfruten del museo. Afuera del museo, pero dentro del enrejado pueden comprar en la parte trasera souvenirs de la zona que son cómodos y pueden tomarse foto, una vez hayan ido a recoger sus cosas donde las dejaron. Saliendo de ahí puede ir al museo de Brunning, que está a 4 cuadras exactamente. O tomar mototaxi hasta la tienda de kingkones San Roque, donde encontrarán todo tipo de dulces de la mejor marca que es SAN roque (en especial los antojitos que son kingkones bañados en chocolate como el chocan) , las otras marcas no las recomiendo. O sino pueden pagar un taxi o ir a la pista y tomar carro a la playa Pimentel para relajarse. Los taxis son baratos, pero deben saber negociar.",gastronomia,ausente
gm_a9ef9a980108c653,Museo Tumbas Reales del Señor de Sipán,B_minado,5,"Es un must si vas a Chiclayo. Un lugar súper histórico, bien conservado, amplio. Hay la opción de guía (recomiendo esperar más gente para que paguen entre todos). Antes del recorrido te muestran un vídeo introductorio. Cómo tip recomiendo que aprovechen en conocer la plaza de Lambayeque que está muy cerca.",gastronomia,ausente
gm_b554bd78f2b169b7,Museo Tumbas Reales del Señor de Sipán,B_minado,3,"The explanation is provided in English only in the first room. The personnel is terribly unpleasant. On the other hand, if you have previous knowledge of the Inca history, the artefacts are very interesting.",gastronomia,ausente
gm_55e69433bd7592b9,Museo Tumbas Reales del Señor de Sipán,B_minado,5,"Precioso! Ojo, abren hasta las 12:30 y se tienen que hacer reservaciones online hasta hoy oct 13, 2021.",gastronomia,ausente
gm_690196eec39e5f20,Museo de Sitio Huaca Pucllana,B_minado,3,Unless you are history buff not that exciting but very good tour everything else is good just not my preference and by the way don’t get fooled by the grey day UV radiation here is very high use sun screen I burnt myself on my face terrible worst than being a whole day in a beach in the USA,gastronomia,ausente
gm_d4d8186dffed8a45,Museo de Sitio Huaca Pucllana,B_minado,1,"The admission system is flawed and obnoxious with a need to preregister only complicating everything. Big disappointment as a result. Place should present their information better, and drop any obnoxious extra steps.",gastronomia,ausente
gm_2ef1c28289aa5606,Museo de Sitio Huaca Pucllana,B_minado,3,Food excellent but service very disappointed That kind of service does not go with this nice restaurant,gastronomia,positivo
gm_b4a4d2c8c568d7ae,Museo de Sitio Huaca Pucllana,B_minado,3,The only best part of this is when you go to the top of the pyramid which has great views of miraflores and the whole complex.,gastronomia,ausente
gm_0317192753737f2b,Museo de Sitio Huaca Pucllana,B_minado,2,"I wished I had read the review before going to this site. Since I am in Lima with local, I did not bother researching, which resulted in rather disappointing experience. When you walk in, you have to wait for a guide. You cannot roam alone. We were told the next tour will start in 20 min later when we entered the site. We waited close to 30 min when the tour started. I asked if there is an English tour, and the response was 20 min later. I wish there was a set time so we did not have to sit and wait doing nothing. I decided to take the Spanish tour with my limited Spanish. I read this place up in Wiki and a few other websites night before. It is a cool place and had a great view on the top. I could not understand the majority of things guide said, and I was roaming alone among the groups. When the tour was done, there were about 5 guides sitting around there and doing nothing. I was thinking where were they before? Maybe night tour is much more popular, and all of them were gearing towards the night tour. Overall, I was disappointed at the experience.",gastronomia,ausente
gm_a801b41075d8347a,Museo de Sitio Huaca Pucllana,B_minado,1,"Had I known they had animals locked up in tiny cages, exposed to the sun (animals that live in cold weathers) just to show you what animals these cultures were in contact with, I would never have paid the entrance. They could just use animal figures, like they do to represent humans throughout the whole site.",gastronomia,ausente
gm_ecbb1bddb212ca3e,Museo de Sitio Huaca Pucllana,B_minado,1,Not handicapped friendly. I would love to tell you about this place but I opted not to tour. Reason was that all tours are guided. Handicapped people can only do 1/2 of the tour. The tour then leaves the handicapped person at a particular place in the very hot peruvian sun for however long the able bodied people take to finish the rest of the tour. We were told 30-45 minutes. Can you imagine putting your 85 year old grandmother old in the sun in the middle of the day for that long? I cannot and cannot relate to what the Peruvians are thinking!!! Obviously they are not. I consider that cruel and that I why i cannot comment except to say your handicapped policies suck!!!,gastronomia,ausente
gm_7f65c9250a3979e0,Museo de Sitio Huaca Pucllana,B_minado,3,"It is good historical remain to visit. However, we only had to follow a guide, we coulnd't look around freely. The tour takes about 1hour",gastronomia,ausente
gm_7c10e9741a4fe59d,Museo de Sitio Huaca Pucllana,B_minado,2,Not a lot to do here and the guided tour spends is about 30 minutes too long and full of filler content. it is relatively cheap.,gastronomia,ausente
gm_683dc3b727954e02,Museo de Sitio Huaca Pucllana,B_minado,3,It was ok. The ancient pyramid (partially) made of Adobe and the way of living at that time is shown in the outdoor museum. You can go up on the pyramid and down around with the guide. About 45min. Be sure to bring good sun block and hats as there are no shadows. Scheduled guided tour is required. You can't go on your own. The timing is when there are good enough people. English or Spanish. Ticket: 15 soles at the door.,gastronomia,ausente
gm_ee215e66fc923e88,Museo de Sitio Huaca Pucllana,B_minado,3,It’s a cool pyramid. Right in the city so it is unique. There is a great cafe right next to it. Unfortunately we were not able to go inside because you have to make reservations beforehand. Still cool and you can see part of it without going inside.,gastronomia,positivo
gm_f1a609cb338ce006,Museo de Sitio Huaca Pucllana,B_minado,2,"The official guide kept saying the whole time “we don’t really know what happened here or what this site was for or who lived or didn’t live here”. Pretty deflating. You can skip it. I like a nice historical site, but this was not worth the 15 soles and an hour of my time. Also - they make you wait for an official guide, you are not allowed to roam free. And the 6 mentions of tips throughout the tour are also pretty annoying. So different from other sites around Peru!",gastronomia,ausente
gm_3ecea98704e6482f,Museo de Sitio Huaca Pucllana,B_minado,3,"Pucllana Site Museum in Miraflores offers a fascinating glimpse into Lima’s pre-Incan history. The guided tours, included in the affordable entry fee, take you through the adobe pyramid, small museum exhibits, and a native flora and fauna area in about an hour. Its central location makes it easy to visit, and the contrast of ancient ruins amid the modern city is striking. While the site is historically significant, it’s relatively small and not as visually impressive as other Peruvian ruins. A worthwhile and educational stop if you’re nearby, but not a must-see if you’re short on time.",gastronomia,ausente
gm_29df23d20c69eec0,Museo de Sitio Huaca Pucllana,B_minado,5,"Service and food, from appetizer to dessert was as good as you can get... Outstanding resteraunt in outstanding location. My highest recommendation... You will not be disappointed but you will pay a reasonable amount for this excellent experience",gastronomia,positivo
gm_57b37890d67fb111,Museo de Sitio Huaca Pucllana,B_minado,1,Not worth the visit. There’s an hour long guided tour but we left early bc it was so hot / uninformative. Would personally skip this one,gastronomia,ausente
gm_21bb3a078a9508fa,Museo de Sitio Huaca Pucllana,B_minado,2,"If you’ve been to any other Incan Ruins or done Machu Picchu this is not worth a visit. It’s one hour guided tour (no self touring allowed), walks through ruins within the city. Recommend other Inca sites, however it’s a reasonable way to burn an hour or so. Entry approx 15 soles",gastronomia,ausente
gm_7d0a52d0d521d186,Museo de Sitio Huaca Pucllana,B_minado,2,"Disappointing (mandatory) tour. The guide was more interested in talking about pisco sour and coca leaves than the actual ruins, which we learned almost nothing about. The ruins themselves are also not the most interesting, there are much more impressive pre-Incan sites in Peru.",gastronomia,neutro
gm_87b1c624d3792d51,Museo de Sitio Huaca Pucllana,B_minado,2,"Most of the site has been renovated to look more impressive. See my photo for the comparison of the original brickwork (left) and the rebuilt area (right). Whilst I appreciate the effort to recreate the impressive original state, the sense of authenticity has been lost. The information provided on the (mandatory) tour was lackluster. I would have liked to learn more information about the history, the architecture, the building techniques, the lima culture, instead of the plants the staff have grown in the back garden and the dogs and llamas on site. I also would have loved to walk around and explore myself. But sadly it's not permitted. Luckily the tour was only 1 hour.",gastronomia,ausente
gm_6fe8659dd8d05e8f,Museo de Sitio Huaca Pucllana,B_minado,3,"The archaeological site itself is quite impressive—a remarkable piece of history right in the middle of Lima. The restoration efforts are commendable, and it’s fascinating to see such an ancient place surrounded by the modern city. However, my overall experience was mixed. • Tour Experience: Upon arrival, you’re required to join a guided tour (self-exploration isn’t allowed), which lasts about an hour and costs 15 soles. The tour was fairly basic, not particularly engaging or inviting for questions. I visited around 2–3 pm in January, and it was extremely hot with little to no shade, which made the experience uncomfortable. Additionally, the final viewpoint was inaccessible due to ongoing restoration as well as the museum, which was a letdown. • Animals: One major disappointment was the treatment of the animals on-site. There are llamas and guinea pigs that you can see towards the end of the tour, but they’re kept in small, barren enclosures with no real diversity in their surroundings—just sand and cement. It was disheartening to see, and I wish they were given more space and a more natural, enriched environment. • Additional Highlights: On a positive note, I appreciated seeing the local herbs and plants displayed at the end of the tour, which added a nice touch. Overall, while the site itself is worth visiting for its historical significance, I recommend managing your expectations regarding the tour. Also, I hope the management improves conditions for the animals in the future—it really detracted from the experience.",gastronomia,ausente
